,year,total-prec(mm),stnid,total-snow(mm),total-rain(mm),Prov,station's name,lat (deg),long (deg),elev (m),stns joined,mean-temp(celsius)
2425,1977,134.1,1142820,82.8,51.3,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,-1.0
2426,1978,169.5,1142820,137.9,31.6,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,-3.2
2427,1979,150.0,1142820,134.0,15.9,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,-5.8
2428,1980,163.8,1142820,95.5,68.2,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,-2.7
2429,1981,168.0,1142820,95.4,72.6,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,-1.4
2430,1982,242.0,1142820,183.6,58.5,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,-2.5
2431,1983,221.7,1142820,94.1,127.6,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,-0.1
2432,1984,153.5,1142820,100.0,53.5,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,-2.3
2433,1985,87.6,1142820,76.4,11.1,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,-3.5
2434,1986,121.3,1142820,101.9,19.3,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,-2.3
2435,1987,93.8,1142820,43.9,49.8,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,0.0
2436,1988,176.9,1142820,78.9,98.0,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,-1.6
2437,1989,114.0,1142820,78.5,35.5,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,-2.9
2438,1990,167.1,1142820,96.7,70.4,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,-0.6
2439,1991,201.6,1142820,143.0,58.6,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,-2.8
2440,1992,192.8,1142820,65.8,127.1,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,1.2
2441,1993,144.0,1142820,126.2,17.7,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,-4.0
2442,1994,173.2,1142820,93.4,79.8,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,-0.1
2443,1995,174.6,1142820,58.0,116.6,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,-1.0
2444,1996,211.4,1142820,109.4,102.0,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,-3.0
2445,1997,179.6,1142820,124.3,55.4,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,-2.8
2446,1998,177.5,1142820,77.1,100.4,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,0.4
2447,1999,270.0,1142820,108.0,162.0,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,0.1
2448,2000,223.6,1142820,116.6,107.0,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,-0.3
2449,2001,102.0,1142820,83.9,18.1,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,-1.5
2450,2002,205.6,1142820,104.6,101.0,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,-0.7
2451,2003,175.3,1142820,47.5,127.8,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,0.6
2452,2004,180.3,1142820,129.5,50.8,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,-1.7
2453,2005,165.1,1142820,74.1,91.0,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,-1.1
2454,2006,244.5,1142820,54.0,190.6,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,-0.3
2455,2007,188.1,1142820,126.6,61.6,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,-0.9
2456,2008,177.7,1142820,128.8,49.0,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,-1.6
2457,2009,-9999.9,1142820,-9999.9,-9999.9,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,-9999.9
2458,2010,-9999.9,1142820,-9999.9,-9999.9,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,-9999.9
2459,2011,-9999.9,1142820,-9999.9,-9999.9,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,-9999.9
2460,2012,180.4,1142820,104.9,75.6,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,-1.0
2461,2013,181.0,1142820,104.8,76.2,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,0.0
2462,2014,-9999.9,1142820,-9999.9,-9999.9,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,-2.3
2463,2015,188.0,1142820,115.4,72.6,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,0.0
2464,2016,-9999.9,1142820,-9999.9,-9999.9,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,0.3
2465,2017,-9999.9,1142820,-9999.9,-9999.9,BC,FAUQUIER,49.87194444444446,-118.0675,490,No,-3.3
2466,1912,-9999.9,1143900,-10.0,-10.0,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-9999.9
2467,1913,136.0,1143900,135.2,0.9,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-4.6
2468,1914,210.3,1143900,119.3,91.1,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-1.9
2469,1915,90.5,1143900,78.2,12.3,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-3.4
2470,1916,229.1,1143900,175.1,54.0,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-5.8
2471,1917,164.5,1143900,164.5,0.0,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-5.2
2472,1918,90.4,1143900,82.3,8.1,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-3.6
2473,1919,227.2,1143900,104.6,122.7,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-1.6
2474,1920,146.1,1143900,72.3,73.8,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-3.7
2475,1921,267.8,1143900,202.6,65.2,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-1.3
2476,1922,180.8,1143900,98.8,82.1,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-5.4
2477,1923,319.4,1143900,169.7,149.7,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-4.0
2478,1924,202.0,1143900,78.9,123.1,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-1.3
2479,1925,338.2,1143900,131.7,206.4,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-2.1
2480,1926,216.8,1143900,65.0,151.7,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,0.4
2481,1927,233.6,1143900,115.7,117.9,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-2.7
2482,1928,162.4,1143900,71.7,90.7,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-3.5
2483,1929,157.4,1143900,121.1,36.3,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-5.7
2484,1930,273.4,1143900,199.6,73.8,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-4.3
2485,1931,163.2,1143900,79.0,84.3,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-0.7
2486,1932,266.3,1143900,147.6,118.7,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-3.2
2487,1933,306.3,1143900,179.1,127.3,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-4.1
2488,1934,368.6,1143900,228.7,139.9,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-0.7
2489,1935,400.7,1143900,309.2,91.5,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-2.0
2490,1936,217.2,1143900,116.8,100.4,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-3.8
2491,1937,290.0,1143900,238.9,51.1,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-5.1
2492,1938,278.5,1143900,166.1,112.5,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-1.7
2493,1939,264.1,1143900,135.6,128.5,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-2.3
2494,1940,259.6,1143900,56.5,203.1,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-1.0
2495,1941,208.3,1143900,35.0,173.3,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-0.3
2496,1942,200.2,1143900,44.7,155.5,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-2.5
2497,1943,239.2,1143900,193.4,45.9,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-3.6
2498,1944,125.8,1143900,54.0,71.8,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-1.9
2499,1945,236.3,1143900,63.6,172.7,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-1.7
2500,1946,249.7,1143900,147.2,102.5,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-1.0
2501,1947,275.8,1143900,142.8,133.0,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-2.2
2502,1948,262.8,1143900,172.3,90.5,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-2.1
2503,1949,280.8,1143900,253.7,27.2,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-6.0
2504,1950,294.5,1143900,213.4,81.1,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-5.7
2505,1951,353.7,1143900,218.0,135.7,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-2.2
2506,1952,298.2,1143900,211.4,86.9,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-3.1
2507,1953,337.0,1143900,175.9,161.1,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,0.2
2508,1954,377.5,1143900,203.4,174.1,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-1.4
2509,1955,180.3,1143900,118.1,62.2,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-2.1
2510,1956,307.4,1143900,208.8,98.6,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-3.4
2511,1957,265.9,1143900,190.0,75.9,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-4.5
2512,1958,333.1,1143900,111.2,221.8,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,0.5
2513,1959,287.1,1143900,146.7,140.4,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-2.2
2514,1960,207.4,1143900,118.8,88.6,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-2.7
2515,1961,298.1,1143900,120.2,177.9,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-0.5
2516,1962,188.7,1143900,93.6,95.1,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-2.9
2517,1963,273.8,1143900,83.8,190.0,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-1.6
2518,1964,193.4,1143900,143.1,50.3,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-0.9
2519,1965,304.1,1143900,205.8,98.3,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-2.0
2520,1966,318.9,1143900,224.0,95.0,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-1.0
2521,1967,342.1,1143900,115.8,226.4,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-0.2
2522,1968,256.9,1143900,119.9,137.0,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-2.2
2523,1969,305.1,1143900,256.3,48.8,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-4.5
2524,1970,180.5,1143900,79.0,101.4,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-0.9
2525,1971,418.2,1143900,228.8,189.4,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-1.7
2526,1972,384.8,1143900,274.8,110.0,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-3.5
2527,1973,259.6,1143900,82.5,177.1,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-3.0
2528,1974,347.2,1143900,141.9,205.2,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-1.2
2529,1975,340.1,1143900,235.6,104.5,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-2.8
2530,1976,340.4,1143900,215.3,125.1,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-1.2
2531,1977,143.5,1143900,75.5,68.1,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-1.1
2532,1978,299.6,1143900,223.9,75.8,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-2.4
2533,1979,253.1,1143900,182.1,71.0,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-5.1
2534,1980,324.2,1143900,184.6,139.6,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-1.8
2535,1981,330.0,1143900,200.2,129.8,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-0.6
2536,1982,374.3,1143900,211.6,162.7,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-2.6
2537,1983,357.3,1143900,134.1,223.2,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-0.3
2538,1984,215.0,1143900,103.2,111.8,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-2.8
2539,1985,164.8,1143900,143.3,21.5,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-4.4
2540,1986,192.5,1143900,123.8,68.7,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-1.9
2541,1987,169.3,1143900,73.9,95.4,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-1.2
2542,1988,200.2,1143900,51.2,149.1,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-1.8
2543,1989,231.6,1143900,143.6,88.0,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-3.1
2544,1990,297.3,1143900,152.6,144.7,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-1.2
2545,1991,310.3,1143900,170.5,139.8,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-2.5
2546,1992,349.9,1143900,110.6,239.3,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,0.5
2547,1993,253.8,1143900,219.2,34.6,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-4.5
2548,1994,345.6,1143900,93.7,251.9,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-0.6
2549,1995,289.6,1143900,78.4,211.3,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-1.2
2550,1996,277.6,1143900,109.5,168.1,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-3.3
2551,1997,324.0,1143900,204.6,119.4,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-2.8
2552,1998,223.5,1143900,96.8,126.7,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-0.1
2553,1999,399.4,1143900,144.3,255.1,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-1.0
2554,2000,283.8,1143900,163.7,120.1,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-9999.9
2555,2001,99.0,1143900,85.8,13.2,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-2.0
2556,2002,199.8,1143900,92.1,107.7,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-1.2
2557,2003,264.0,1143900,81.8,182.2,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,0.2
2558,2004,214.0,1143900,111.9,102.0,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-1.5
2559,2005,211.2,1143900,94.7,116.6,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-1.1
2560,2006,312.9,1143900,73.7,239.2,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-0.7
2561,2007,243.1,1143900,161.5,81.7,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-1.3
2562,2008,283.1,1143900,176.8,106.3,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-1.6
2563,2009,201.0,1143900,131.6,69.4,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-2.6
2564,2010,184.6,1143900,66.6,118.1,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-0.8
2565,2011,-9999.9,1143900,-9999.9,-9999.9,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-9999.9
2566,2012,229.5,1143900,129.6,99.9,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-1.0
2567,2013,204.1,1143900,115.3,88.7,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,0.1
2568,2014,219.0,1143900,146.9,72.0,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-3.0
2569,2015,286.9,1143900,87.7,199.2,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,0.4
2570,2016,347.4,1143900,55.2,292.2,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,0.4
2571,2017,-9999.9,1143900,-9999.9,-9999.9,BC,KASLO,49.91354472222223,-116.91534361111113,591,No,-9999.9
2572,1904,-9999.9,1145442,-10.0,-10.0,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-9999.9
2573,1905,141.5,1145442,92.7,48.7,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-2.1
2574,1906,202.7,1145442,134.6,68.1,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-0.1
2575,1907,215.9,1145442,160.3,55.6,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-2.7
2576,1908,221.3,1145442,146.2,75.1,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-0.9
2577,1909,-9999.9,1145442,-9999.9,-9999.9,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-9999.9
2578,1910,105.5,1145442,89.8,15.7,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-3.5
2579,1911,121.9,1145442,104.9,16.9,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-4.7
2580,1912,173.4,1145442,132.1,41.3,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-2.5
2581,1913,187.2,1145442,172.2,15.0,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-4.0
2582,1914,183.4,1145442,87.2,96.2,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-1.2
2583,1915,55.6,1145442,53.0,2.6,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-2.4
2584,1916,189.3,1145442,138.4,50.9,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-5.2
2585,1917,132.1,1145442,125.6,6.6,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-4.7
2586,1918,270.3,1145442,193.8,76.5,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-2.6
2587,1919,224.9,1145442,131.1,93.8,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-1.4
2588,1920,137.8,1145442,68.3,69.5,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-3.2
2589,1921,83.6,1145442,15.6,68.0,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-1.5
2590,1922,160.1,1145442,109.4,50.7,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-5.4
2591,1923,293.3,1145442,200.6,92.6,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-4.1
2592,1924,229.2,1145442,147.3,81.9,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-1.9
2593,1925,291.4,1145442,178.0,113.4,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-2.8
2594,1926,199.8,1145442,108.1,91.7,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-0.2
2595,1927,263.2,1145442,185.8,77.5,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-3.0
2596,1928,186.0,1145442,135.4,50.6,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-3.7
2597,1929,111.7,1145442,104.9,6.8,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-6.2
2598,1930,268.0,1145442,179.8,88.3,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-4.4
2599,1931,161.6,1145442,109.3,52.3,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-1.1
2600,1932,297.0,1145442,252.5,44.5,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-3.8
2601,1933,348.7,1145442,291.4,57.3,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-4.3
2602,1934,320.5,1145442,206.1,114.3,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-0.3
2603,1935,367.6,1145442,326.9,40.7,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-2.1
2604,1936,251.8,1145442,174.6,77.1,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-4.0
2605,1937,277.5,1145442,255.8,21.7,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-6.2
2606,1938,231.8,1145442,174.0,57.9,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-1.4
2607,1939,244.1,1145442,165.8,78.3,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-2.1
2608,1940,277.2,1145442,76.2,201.1,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-0.2
2609,1941,206.9,1145442,64.3,142.6,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,0.2
2610,1942,177.7,1145442,36.9,140.8,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-1.6
2611,1943,194.1,1145442,153.2,41.0,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-2.3
2612,1944,135.7,1145442,67.0,68.7,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-0.8
2613,1945,207.0,1145442,73.5,133.4,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-0.8
2614,1946,198.4,1145442,92.9,105.5,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-0.8
2615,1947,189.8,1145442,75.7,114.1,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-1.7
2616,1948,219.4,1145442,144.2,75.2,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-1.7
2617,1949,201.6,1145442,201.4,0.1,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-6.1
2618,1950,308.9,1145442,219.2,89.7,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-5.2
2619,1951,327.0,1145442,166.5,160.5,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-1.5
2620,1952,199.1,1145442,171.4,27.7,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-2.7
2621,1953,294.1,1145442,128.3,165.8,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,1.7
2622,1954,224.3,1145442,157.0,67.2,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-0.5
2623,1955,147.6,1145442,110.1,37.5,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-1.4
2624,1956,327.3,1145442,207.7,119.6,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-3.0
2625,1957,248.2,1145442,188.4,59.7,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-3.9
2626,1958,259.5,1145442,109.0,150.6,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,1.3
2627,1959,315.2,1145442,170.8,144.4,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-1.9
2628,1960,136.4,1145442,105.1,31.3,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-2.0
2629,1961,248.4,1145442,92.2,156.2,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-0.1
2630,1962,-9999.9,1145442,-9999.9,-9999.9,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-2.2
2631,1963,-9999.9,1145442,-9999.9,-9999.9,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-1.4
2632,1964,-9999.9,1145442,-9999.9,-9999.9,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-0.9
2633,1965,307.6,1145442,246.3,61.3,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-2.1
2634,1966,245.8,1145442,186.2,59.5,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-0.5
2635,1967,267.1,1145442,116.6,150.5,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,0.9
2636,1968,272.4,1145442,182.1,90.2,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-0.3
2637,1969,276.7,1145442,261.5,15.2,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-3.8
2638,1970,115.8,1145442,89.9,25.9,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-0.3
2639,1971,276.3,1145442,218.8,57.5,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-1.0
2640,1972,341.8,1145442,250.5,91.3,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-3.0
2641,1973,265.0,1145442,99.7,165.3,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-1.8
2642,1974,382.8,1145442,127.6,255.2,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-0.2
2643,1975,382.3,1145442,287.9,94.4,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-1.8
2644,1976,291.4,1145442,160.9,130.5,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-0.2
2645,1977,171.3,1145442,69.7,101.6,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-0.8
2646,1978,299.9,1145442,246.0,53.9,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-2.9
2647,1979,184.2,1145442,146.8,37.5,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-5.4
2648,1980,237.7,1145442,118.5,119.2,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-0.6
2649,1981,168.3,1145442,54.3,114.0,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,0.3
2650,1982,309.9,1145442,206.6,103.3,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-2.4
2651,1983,-9999.9,1145442,-9999.9,-9999.9,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-0.1
2652,1984,-9999.9,1145442,-9999.9,-9999.9,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-9999.9
2653,1985,-9999.9,1145442,-9999.9,-9999.9,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-9999.9
2654,1986,-9999.9,1145442,-9999.9,-9999.9,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-9999.9
2655,1987,-9999.9,1145442,-9999.9,-9999.9,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-9999.9
2656,1988,-9999.9,1145442,-9999.9,-9999.9,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-9999.9
2657,1989,217.1,1145442,122.1,95.0,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-1.7
2658,1990,297.4,1145442,180.2,117.1,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,0.2
2659,1991,302.8,1145442,165.4,137.4,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-2.0
2660,1992,294.8,1145442,109.3,185.5,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-9999.9
2661,1993,204.8,1145442,168.7,36.1,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-2.8
2662,1994,298.2,1145442,143.4,154.8,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-9999.9
2663,1995,271.5,1145442,113.5,158.0,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,0.1
2664,1996,297.5,1145442,119.6,177.9,BC,NELSON NE,49.58611111111111,-117.20638888888891,570,Yes,-1.5
